frame,n_hydrophobic,n_polar,n_pos_charged,n_neg_charged,n_other,n_total,frac_hydrophobic
126,13,2,3,0,0,18,0.7222222222222222
127,13,2,3,0,0,18,0.7222222222222222
128,14,2,2,0,0,18,0.7777777777777778
129,14,1,2,0,0,17,0.8235294117647058
130,13,3,2,0,0,18,0.7222222222222222
131,13,2,2,0,0,17,0.7647058823529411
132,14,2,3,0,0,19,0.7368421052631579
133,12,2,2,0,0,16,0.75
134,12,2,2,0,0,16,0.75
135,13,3,2,0,0,18,0.7222222222222222
136,14,2,2,0,0,18,0.7777777777777778
137,14,2,2,0,0,18,0.7777777777777778
138,14,2,2,0,0,18,0.7777777777777778
139,15,3,2,0,0,20,0.75
140,14,2,2,0,0,18,0.7777777777777778
141,14,2,2,0,0,18,0.7777777777777778
142,14,2,2,0,0,18,0.7777777777777778
143,13,2,2,0,0,17,0.7647058823529411
144,13,2,2,0,0,17,0.7647058823529411
145,15,2,2,0,0,19,0.7894736842105263
146,11,2,2,0,0,15,0.7333333333333333
147,12,2,2,0,0,16,0.75
148,16,2,2,0,0,20,0.8
149,12,2,2,0,0,16,0.75
150,13,3,3,0,0,19,0.6842105263157895
151,15,2,2,0,0,19,0.7894736842105263
152,13,2,2,0,0,17,0.7647058823529411
153,12,3,2,0,0,17,0.7058823529411765
154,13,1,2,0,0,16,0.8125
155,11,2,2,0,0,15,0.7333333333333333
156,13,3,2,0,0,18,0.7222222222222222
157,11,2,2,0,0,15,0.7333333333333333
158,10,3,2,0,0,15,0.6666666666666666
159,13,2,2,0,0,17,0.7647058823529411
160,13,2,2,0,0,17,0.7647058823529411
161,12,2,2,0,0,16,0.75
162,12,3,2,0,0,17,0.7058823529411765
163,14,2,2,0,0,18,0.7777777777777778
164,13,2,2,0,0,17,0.7647058823529411
165,12,2,2,0,0,16,0.75
166,13,2,2,0,0,17,0.7647058823529411
167,12,1,2,0,0,15,0.8
168,12,3,2,0,0,17,0.7058823529411765
169,10,3,2,0,0,15,0.6666666666666666
170,11,2,2,0,0,15,0.7333333333333333
171,13,3,2,0,0,18,0.7222222222222222
172,11,2,2,0,0,15,0.7333333333333333
173,11,2,2,0,0,15,0.7333333333333333
174,13,2,2,0,0,17,0.7647058823529411
175,10,2,2,0,0,14,0.7142857142857143
176,13,1,2,0,0,16,0.8125
177,13,2,2,0,0,17,0.7647058823529411
178,13,2,2,0,0,17,0.7647058823529411
179,11,2,2,0,0,15,0.7333333333333333
180,12,2,2,0,0,16,0.75
181,13,2,2,0,0,17,0.7647058823529411
182,14,2,2,0,0,18,0.7777777777777778
183,15,1,2,0,0,18,0.8333333333333334
184,12,1,2,0,0,15,0.8
185,13,2,2,0,0,17,0.7647058823529411
186,12,3,2,0,0,17,0.7058823529411765
