frame,n_hydrophobic,n_polar,n_pos_charged,n_neg_charged,n_other,n_total,frac_hydrophobic
128,14,0,3,1,0,18,0.7777777777777778
129,14,0,3,1,0,18,0.7777777777777778
130,13,0,2,0,0,15,0.8666666666666667
131,13,0,3,0,0,16,0.8125
132,13,0,3,0,0,16,0.8125
133,14,0,3,0,0,17,0.8235294117647058
134,14,0,3,0,0,17,0.8235294117647058
135,13,0,3,0,0,16,0.8125
136,14,0,3,1,0,18,0.7777777777777778
137,15,0,3,0,0,18,0.8333333333333334
138,15,0,3,0,0,18,0.8333333333333334
139,14,0,3,0,0,17,0.8235294117647058
140,15,0,3,0,0,18,0.8333333333333334
141,13,0,3,1,0,17,0.7647058823529411
142,11,0,3,0,0,14,0.7857142857142857
143,14,0,3,0,0,17,0.8235294117647058
144,11,0,3,0,0,14,0.7857142857142857
145,14,0,3,0,0,17,0.8235294117647058
146,14,0,3,0,0,17,0.8235294117647058
147,15,0,3,0,0,18,0.8333333333333334
148,14,0,2,0,0,16,0.875
149,15,0,3,0,0,18,0.8333333333333334
150,14,0,2,1,0,17,0.8235294117647058
151,15,0,3,1,0,19,0.7894736842105263
152,16,0,2,0,0,18,0.8888888888888888
153,14,0,3,0,0,17,0.8235294117647058
154,14,0,3,0,0,17,0.8235294117647058
155,16,0,3,0,0,19,0.8421052631578947
156,14,0,3,1,0,18,0.7777777777777778
157,14,0,3,1,0,18,0.7777777777777778
158,15,0,3,0,0,18,0.8333333333333334
159,15,0,3,0,0,18,0.8333333333333334
160,14,0,3,0,0,17,0.8235294117647058
161,14,0,3,1,0,18,0.7777777777777778
162,14,0,3,0,0,17,0.8235294117647058
163,16,0,3,0,0,19,0.8421052631578947
164,16,0,2,0,0,18,0.8888888888888888
165,15,0,3,0,0,18,0.8333333333333334
166,14,0,3,0,0,17,0.8235294117647058
167,11,0,3,0,0,14,0.7857142857142857
168,14,0,3,0,0,17,0.8235294117647058
169,14,0,3,1,0,18,0.7777777777777778
170,16,0,3,0,0,19,0.8421052631578947
171,14,0,3,0,0,17,0.8235294117647058
172,15,0,3,0,0,18,0.8333333333333334
173,16,0,3,0,0,19,0.8421052631578947
174,13,0,3,0,0,16,0.8125
175,14,0,3,0,0,17,0.8235294117647058
176,12,0,3,0,0,15,0.8
177,13,0,3,1,0,17,0.7647058823529411
178,14,0,3,0,0,17,0.8235294117647058
179,13,0,3,0,0,16,0.8125
180,14,0,3,0,0,17,0.8235294117647058
181,13,0,3,0,0,16,0.8125
182,14,0,3,1,0,18,0.7777777777777778
183,14,0,3,1,0,18,0.7777777777777778
184,10,0,3,0,0,13,0.7692307692307693
185,14,0,3,0,0,17,0.8235294117647058
186,12,0,3,0,0,15,0.8
187,16,0,1,0,0,17,0.9411764705882353
188,13,0,3,0,0,16,0.8125
189,15,0,3,1,0,19,0.7894736842105263
190,15,0,3,0,0,18,0.8333333333333334
191,16,0,3,0,0,19,0.8421052631578947
192,15,0,3,0,0,18,0.8333333333333334
193,13,0,3,0,0,16,0.8125
194,13,0,2,0,0,15,0.8666666666666667
195,13,0,2,0,0,15,0.8666666666666667
196,14,0,3,0,0,17,0.8235294117647058
197,13,0,3,0,0,16,0.8125
198,14,0,3,0,0,17,0.8235294117647058
199,13,0,3,0,0,16,0.8125
200,14,0,3,0,0,17,0.8235294117647058
201,12,0,2,0,0,14,0.8571428571428571
202,14,0,2,0,0,16,0.875
203,13,0,3,0,0,16,0.8125
204,14,0,3,0,0,17,0.8235294117647058
205,12,0,3,0,0,15,0.8
206,12,0,3,0,0,15,0.8
207,13,0,3,0,0,16,0.8125
208,15,0,3,0,0,18,0.8333333333333334
209,12,0,3,0,0,15,0.8
210,12,0,3,0,0,15,0.8
211,14,0,3,1,0,18,0.7777777777777778
212,14,0,3,0,0,17,0.8235294117647058
213,13,0,3,0,0,16,0.8125
214,13,0,3,0,0,16,0.8125
215,16,0,2,1,0,19,0.8421052631578947
216,13,0,1,0,0,14,0.9285714285714286
217,14,0,3,1,0,18,0.7777777777777778
218,12,0,2,0,0,14,0.8571428571428571
219,13,0,3,1,0,17,0.7647058823529411
220,13,0,3,0,0,16,0.8125
221,11,0,3,0,0,14,0.7857142857142857
222,15,0,3,0,0,18,0.8333333333333334
223,14,0,3,1,0,18,0.7777777777777778
224,13,0,3,1,0,17,0.7647058823529411
225,12,0,3,0,0,15,0.8
